u,v,key,osmid,highway,maxspeed,name,oneway,reversed,length,lanes,geometry,junction,bridge,ref,access,width,tunnel,building_density,vegetation_score,wind_speed_mps,wind_direction,temperature_k,humidity_pct,openweather_aqi_1to5,AQI,vehicle_count,avg_speed_kmph,carbon_cost
10943762903,1200738954,0,1178054906,residential,,,False,True,37.531950404456076,,"LINESTRING (9837460.484335044 2580401.7942097783, 9837477.527349083 2580438.7442472577)",,,,,,,26,0,6.39,204,300.0,65.0,3,53,63,5.0,424.34154505768794
1200739020,11629559636,0,1126641013,primary,40,Acharya Jagadish Chandra Bose Road,True,False,55.594997386840774,,"LINESTRING (9837524.938320214 2580422.4090655795, 9837550.107657082 2580477.1771956068)",,,,,,,12,0,6.39,204,300.0,65.0,3,53,11,32.0,143.98539655062982
1200739020,1200738954,0,104045531,residential,,Anthony Bagan Lane,False,True,46.253672709051486,,"LINESTRING (9837524.938320214 2580422.4090655795, 9837490.351354424 2580434.46454866, 9837477.527349083 2580438.7442472577)",,,,,,,19,0,6.39,204,300.0,65.0,3,53,39,5.0,322.06718827836096
11629559636,1217645243,0,1251051922,tertiary,,,False,True,12.519410154208657,,"LINESTRING (9837550.107657082 2580477.1771956068, 9837560.460369725 2580473.8498728494, 9837563.031849964 2580473.03009778)",,,,,,,9,0,6.39,204,300.0,65.0,3,53,77,5.0,171.279349824888
11629559636,10281869252,0,1388704703,primary,40,Acharya Jagadish Chandra Bose Road,True,False,35.79941330414074,,"LINESTRING (9837550.107657082 2580477.1771956068, 9837563.822218347 2580507.014630545, 9837566.427094433 2580512.391402296)",,,,,,,14,0,6.39,204,300.0,65.0,3,53,62,31.0,346.9476349828072
1200781997,1200782191,0,104049638,residential,,,False,False,69.46156231897585,,"LINESTRING (9837413.051100018 2580651.6214632257, 9837417.592935242 2580679.988420165, 9837420.053095987 2580700.7362336167, 9837422.513256734 2580726.306351961)",,,,,,,28,0,6.39,204,300.0,65.0,3,53,28,5.0,383.9908493917589
1200782191,1200781997,0,104049638,residential,,,False,True,69.46156231897585,,"LINESTRING (9837422.513256734 2580726.306351961, 9837420.053095987 2580700.7362336167, 9837417.592935242 2580679.988420165, 9837413.051100018 2580651.6214632257)",,,,,,,28,0,6.39,204,300.0,65.0,3,53,36,5.0,450.6739492179757
1200782191,1200782339,0,104049662,residential,,Patwar Bagan Ln,False,False,73.5943428739468,,"LINESTRING (9837422.513256734 2580726.306351961, 9837406.984187769 2580725.643288518, 9837399.292010954 2580725.9446809883, 9837389.629479155 2580727.2466965257, 9837379.844495913 2580728.47637796, 9837362.634502636 2580731.044242425, 9837343.309439033 2580733.913499903)",,,,,,,25,0,6.39,204,300.0,65.0,3,53,20,5.0,312.22642289747233
1200782191,1200782290,0,104049662,residential,,Patwar Bagan Ln,False,True,53.829786438825344,,"LINESTRING (9837422.513256734 2580726.306351961, 9837437.764026973 2580725.4142302433, 9837458.669827346 2580724.3051060126, 9837471.53836048 2580722.858422345, 9837480.644294826 2580721.544351456)",,,,,,,18,0,6.39,204,300.0,65.0,3,53,28,5.0,281.4680824344532
1200782002,1200782485,0,103230612,secondary,40,Keshab Sen Street,False,False,57.587421227788205,,"LINESTRING (9837504.522325601 2580955.6193891526, 9837521.097797781 2580950.628261539, 9837536.448755562 2580945.769749868, 9837564.14504487 2580937.089534042)",,,,,,,16,0,6.39,204,300.0,65.0,3,53,76,27.0,615.7972815974284
1200782002,1200782099,0,103230612,secondary,40,Keshab Sen Street,False,True,68.68295143270488,,"LINESTRING (9837504.522325601 2580955.6193891526, 9837469.467817951 2580966.1682749116, 9837452.736498484 2580971.1955748247, 9837433.2110598 2580977.0667879204)",,,,,,,19,0,6.39,204,300.0,65.0,3,53,17,33.0,245.71322092271797
1200782002,1200782601,0,104184013,residential,,Bathakkhana Rd,False,True,139.21041896539197,,"LINESTRING (9837504.522325601 2580955.6193891526, 9837489.716833327 2580911.181527942, 9837483.4050182 2580884.164427343, 9837469.11159558 2580841.9570769914, 9837463.690336378 2580810.6361819454)",,,,,,,20,0,6.39,204,300.0,65.0,3,53,28,5.0,578.347007723717
1200782485,10281869257,0,103230612,secondary,40,Keshab Sen Street,False,False,114.06566121263981,,"LINESTRING (9837564.14504487 2580937.089534042, 9837577.514515715 2580933.66567238, 9837595.336766193 2580928.300820139, 9837637.5491171 2580916.208811215, 9837683.067656884 2580903.1764565175)",,,,,,,19,0,6.39,204,300.0,65.0,3,53,61,33.0,940.5606400765234
1200782485,1200782002,0,103230612,secondary,40,Keshab Sen Street,False,True,57.587421227788205,,"LINESTRING (9837564.14504487 2580937.089534042, 9837536.448755562 2580945.769749868, 9837521.097797781 2580950.628261539, 9837504.522325601 2580955.6193891526)",,,,,,,16,0,6.39,204,300.0,65.0,3,53,60,31.0,505.22943284007505
1200782485,1200782061,0,104184038,residential,,Munshi Nakibulla Lane,False,False,206.6549382580691,,"LINESTRING (9837564.14504487 2580937.089534042, 9837546.946183544 2580865.62259613, 9837544.619606184 2580847.972913862, 9837535.558199635 2580823.427348655, 9837526.975466896 2580778.2423853274, 9837520.452144733 2580760.918300441, 9837516.589358404 2580721.9421894206, 9837517.758213056 2580719.277880809)",,,,,,,36,0,6.39,204,300.0,65.0,3,53,23,5.0,760.9676295922707
1200782099,1202168183,0,103230612,secondary,40,Keshab Sen Street,False,True,18.386768002591186,,"LINESTRING (9837433.2110598 2580977.0667879204, 9837414.11976713 2580982.8053883505)",,,,,,,16,0,6.39,204,300.0,65.0,3,53,36,35.0,170.03083777119392
1200782099,1200782002,0,103230612,secondary,40,Keshab Sen Street,False,False,68.68295143270487,,"LINESTRING (9837433.2110598 2580977.0667879204, 9837452.736498484 2580971.1955748247, 9837469.467817951 2580966.1682749116, 9837504.522325601 2580955.6193891526)",,,,,,,19,0,6.39,204,300.0,65.0,3,53,64,34.0,633.0850670031734
1200782099,1200782597,0,104049639,tertiary,,Baithakkhana Road,False,True,176.5884778047402,,"LINESTRING (9837433.2110598 2580977.0667879204, 9837411.492627146 2580916.5584304924, 9837408.698507927 2580909.746883834, 9837388.449492551 2580865.3332569255, 9837383.41785157 2580848.4792569447, 9837375.725674754 2580827.6227570344, 9837364.927684147 2580798.3754781405)",,,,,,,49,0,6.39,204,300.0,65.0,3,53,27,5.0,827.7466680873582
1200782601,1200782002,0,104184013,residential,,Bathakkhana Rd,False,False,139.21041896539197,,"LINESTRING (9837463.690336378 2580810.6361819454, 9837469.11159558 2580841.9570769914, 9837483.4050182 2580884.164427343, 9837489.716833327 2580911.181527942, 9837504.522325601 2580955.6193891526)",,,,,,,20,0,6.39,204,300.0,65.0,3,53,75,5.0,1363.4937706885275
1200782061,1200782535,0,104184038,residential,,Munshi Nakibulla Lane,False,False,53.5454965609088,,"LINESTRING (9837517.758213056 2580719.277880809, 9837536.415359713 2580664.304006623)",,,,,,,22,0,6.39,204,300.0,65.0,3,53,77,5.0,615.3603882227973
1200782061,1200782290,0,104049662,residential,,Patwar Bagan Ln,False,False,34.49023837701981,,"LINESTRING (9837517.758213056 2580719.277880809, 9837500.982365794 2580718.325481001, 9837480.644294826 2580721.544351456)",,,,,,,16,0,6.39,204,300.0,65.0,3,53,42,5.0,264.4308014201798
1200782061,1200782485,0,104184038,residential,,Munshi Nakibulla Lane,False,True,206.65493825806908,,"LINESTRING (9837517.758213056 2580719.277880809, 9837516.589358404 2580721.9421894206, 9837520.452144733 2580760.918300441, 9837526.975466896 2580778.2423853274, 9837535.558199635 2580823.427348655, 9837544.619606184 2580847.972913862, 9837546.946183544 2580865.62259613, 9837564.14504487 2580937.089534042)",,,,,,,36,0,6.39,204,300.0,65.0,3,53,70,5.0,1926.5014813677803
1200782535,1200782387,0,104049674,residential,,Patwar Bagan Ln,False,True,11.554811335406093,,"LINESTRING (9837536.415359713 2580664.304006623, 9837530.660142038 2580653.176641506)",,,,,,,15,0,6.39,204,300.0,65.0,3,53,35,5.0,134.13020760870558
1200782535,1200782202,0,104184038,residential,,Munshi Nakibulla Lane,False,False,42.18572120982478,,"LINESTRING (9837536.415359713 2580664.304006623, 9837577.547911562 2580644.3036883124)",,,,,,,15,0,6.39,204,300.0,65.0,3,53,39,5.0,283.02917526197996
1200782535,1200782061,0,104184038,residential,,Munshi Nakibulla Lane,False,True,53.5454965609088,,"LINESTRING (9837536.415359713 2580664.304006623, 9837517.758213056 2580719.277880809)",,,,,,,22,0,6.39,204,300.0,65.0,3,53,26,5.0,287.6619492700355
1200782535,1200782438,0,104049674,residential,,Patwar Bagan Ln,False,False,112.28885787766254,,"LINESTRING (9837536.415359713 2580664.304006623, 9837557.120785002 2580707.9696435835, 9837575.04322302 2580747.0421675397, 9837586.687241755 2580775.156116969)",,,,,,,33,0,6.39,204,300.0,65.0,3,53,68,5.0,1091.8770802817262
1200782290,1200782472,0,104049643,residential,,,False,True,42.896028023770924,,"LINESTRING (9837480.644294826 2580721.544351456, 9837473.764750294 2580694.708394383, 9837469.10046363 2580676.492277509)",,,,,,,16,0,6.39,204,300.0,65.0,3,53,53,5.0,363.41873823118306
1200782290,1200782191,0,104049662,residential,,Patwar Bagan Ln,False,False,53.829786438825344,,"LINESTRING (9837480.644294826 2580721.544351456, 9837471.53836048 2580722.858422345, 9837458.669827346 2580724.3051060126, 9837437.764026973 2580725.4142302433, 9837422.513256734 2580726.306351961)",,,,,,,18,0,6.39,204,300.0,65.0,3,53,29,5.0,287.9276568071122
1200782290,1200782061,0,104049662,residential,,Patwar Bagan Ln,False,True,34.49023837701981,,"LINESTRING (9837480.644294826 2580721.544351456, 9837500.982365794 2580718.325481001, 9837517.758213056 2580719.277880809)",,,,,,,16,0,6.39,204,300.0,65.0,3,53,35,5.0,235.45900118348317
1202168183,1200782099,0,103230612,secondary,40,Keshab Sen Street,False,False,18.386768002591186,,"LINESTRING (9837414.11976713 2580982.8053883505, 9837433.2110598 2580977.0667879204)",,,,,,,16,0,6.39,204,300.0,65.0,3,53,60,32.0,222.98472961865653
1202168183,1200782630,0,103230612,secondary,40,Keshab Sen Street,False,True,112.28952538678978,,"LINESTRING (9837414.11976713 2580982.8053883505, 9837372.285902489 2580995.3917374136, 9837342.318695568 2581004.4095489276, 9837316.681816837 2581012.113271465, 9837306.763250208 2581015.1031365725, 9837297.534864422 2581017.875995823)",,,,,,,23,0,6.39,204,300.0,65.0,3,53,78,30.0,1176.6299576203521
1202168183,1202168677,0,104184114,tertiary,,Biplabi Pulin Das Street,False,True,127.37156471408832,,"LINESTRING (9837414.11976713 2580982.8053883505, 9837418.661602352 2581010.931792659, 9837422.090242669 2581038.684510881, 9837442.361521943 2581117.7715729903)",,,,,,,38,0,6.39,204,300.0,65.0,3,53,66,5.0,1209.3827925355795
1200782597,1200782099,0,104049639,tertiary,,Baithakkhana Road,False,False,176.5884778047402,,"LINESTRING (9837364.927684147 2580798.3754781405, 9837375.725674754 2580827.6227570344, 9837383.41785157 2580848.4792569447, 9837388.449492551 2580865.3332569255, 9837408.698507927 2580909.746883834, 9837411.492627146 2580916.5584304924, 9837433.2110598 2580977.0667879204)",,,,,,,49,0,6.39,204,300.0,65.0,3,53,61,5.0,1548.2276575306983
1200782597,1200782339,0,104049639,tertiary,,Baithakkhana Road,False,True,62.736587425061906,,"LINESTRING (9837364.927684147 2580798.3754781405, 9837360.730939344 2580787.006908362, 9837345.80299563 2580743.413397945, 9837343.309439033 2580733.913499903)",,,,,,,28,0,6.39,204,300.0,65.0,3,53,58,5.0,587.2466484784309
1200782597,1200782630,0,104049697,residential,,Gowkhana Lane,False,True,263.2942395484272,,"LINESTRING (9837364.927684147 2580798.3754781405, 9837279.76827369 2580821.6069275322, 9837297.43467688 2580990.014809348, 9837297.534864422 2581017.875995823)",,,,,,,30,0,6.39,204,300.0,65.0,3,53,15,5.0,634.529631187169
1200782339,1200782597,0,104049639,tertiary,,Baithakkhana Road,False,False,62.736587425061906,,"LINESTRING (9837343.309439033 2580733.913499903, 9837345.80299563 2580743.413397945, 9837360.730939344 2580787.006908362, 9837364.927684147 2580798.3754781405)",,,,,,,28,0,6.39,204,300.0,65.0,3,53,56,5.0,572.189867496416
1200782339,1200782643,0,104049639,tertiary,,Baithakkhana Road,False,True,101.75781910426505,,"LINESTRING (9837343.309439033 2580733.913499903, 9837330.273926662 2580684.2922933414, 9837313.420155758 2580660.217140346, 9837294.607161812 2580637.323474388)",,,,,,,35,0,6.39,204,300.0,65.0,3,53,70,5.0,1040.3656804758261
1200782339,1200782191,0,104049662,residential,,Patwar Bagan Ln,False,True,73.5943428739468,,"LINESTRING (9837343.309439033 2580733.913499903, 9837362.634502636 2580731.044242425, 9837379.844495913 2580728.47637796, 9837389.629479155 2580727.2466965257, 9837399.292010954 2580725.9446809883, 9837406.984187769 2580725.643288518, 9837422.513256734 2580726.306351961)",,,,,,,25,0,6.39,204,300.0,65.0,3,53,68,5.0,736.1298378514059
1200782202,10281869254,0,104184038,residential,,Munshi Nakibulla Lane,False,False,37.98249609996177,,"LINESTRING (9837577.547911562 2580644.3036883124, 9837614.895600723 2580626.9556318317)",,,,,,,14,0,6.39,204,300.0,65.0,3,53,12,5.0,135.29479438394495
1200782202,1200782535,0,104184038,residential,,Munshi Nakibulla Lane,False,True,42.18572120982478,,"LINESTRING (9837577.547911562 2580644.3036883124, 9837536.415359713 2580664.304006623)",,,,,,,15,0,6.39,204,300.0,65.0,3,53,22,5.0,196.9703039939374
1200782202,1200782688,0,104049648,living_street,,,False,True,112.83953058577035,,"LINESTRING (9837577.547911562 2580644.3036883124, 9837559.81471668 2580606.8830248043, 9837526.107174868 2580533.30778429)",,,,,,,31,0,6.39,204,300.0,65.0,3,53,68,5.0,1086.3705695798858
10281869254,12794347572,0,104184038,residential,,Munshi Nakibulla Lane,False,False,12.4951410600272,,"LINESTRING (9837614.895600723 2580626.9556318317, 9837627.441307336 2580621.84404672)",,,,,,,8,0,6.39,204,300.0,65.0,3,53,44,5.0,116.57434479694362
10281869254,1200782202,0,104184038,residential,,Munshi Nakibulla Lane,False,True,37.98249609996177,,"LINESTRING (9837614.895600723 2580626.9556318317, 9837577.547911562 2580644.3036883124)",,,,,,,14,0,6.39,204,300.0,65.0,3,53,73,5.0,413.3266658356651
10281869254,10281869257,0,1126641014,primary,40,Acharya Jagadish Chandra Bose Road,True,False,263.87325226081765,,"LINESTRING (9837614.895600723 2580626.9556318317, 9837643.794140533 2580696.0947972126, 9837666.280677674 2580781.087539478, 9837666.892934874 2580785.499940524, 9837669.653658245 2580805.596874861, 9837683.067656884 2580903.1764565175)",,,,,,,34,0,6.39,204,300.0,65.0,3,53,24,32.0,940.5549665111548
1200782688,10281869252,0,104045582,tertiary,,Kali Shome Street,False,False,41.89558052746375,,"LINESTRING (9837526.107174868 2580533.30778429, 9837566.427094433 2580512.391402296)",,,,,,,19,0,6.39,204,300.0,65.0,3,53,65,5.0,432.38552811421727
1200782688,1200782495,0,104045582,tertiary,,Kali Shome Street,False,True,43.26041790816956,,"LINESTRING (9837526.107174868 2580533.30778429, 9837520.941950494 2580535.2607849897, 9837516.912184928 2580537.286119292, 9837483.360490402 2580552.572579011)",,,,,,,23,0,6.39,204,300.0,65.0,3,53,52,5.0,395.54500774697806
1200782688,1200782202,0,104049648,living_street,,,False,False,112.83953058577035,,"LINESTRING (9837526.107174868 2580533.30778429, 9837559.81471668 2580606.8830248043, 9837577.547911562 2580644.3036883124)",,,,,,,31,0,6.39,204,300.0,65.0,3,53,45,5.0,774.9334651631599
1200782472,1200782290,0,104049643,residential,,,False,False,42.896028023770924,,"LINESTRING (9837469.10046363 2580676.492277509, 9837473.764750294 2580694.708394383, 9837480.644294826 2580721.544351456)",,,,,,,16,0,6.39,204,300.0,65.0,3,53,22,5.0,203.84551398275522
1200782472,1200782695,0,104049643,residential,,,False,True,98.601915478075,,"LINESTRING (9837469.10046363 2580676.492277509, 9837466.428795852 2580663.9905596166, 9837454.49534644 2580636.817137741, 9837446.75864183 2580617.769246507, 9837428.769412117 2580577.7446348113)",,,,,,,28,0,6.39,204,300.0,65.0,3,53,60,5.0,860.53379144214
1200782472,1200782387,0,104049664,living_street,,,False,False,60.73401614342751,,"LINESTRING (9837469.10046363 2580676.492277509, 9837481.356739568 2580671.1516196304, 9837530.660142038 2580653.176641506)",,,,,,,22,0,6.39,204,300.0,65.0,3,53,79,5.0,696.3584730396927
1200782387,1200782535,0,104049674,residential,,Patwar Bagan Ln,False,False,11.554811335406093,,"LINESTRING (9837530.660142038 2580653.176641506, 9837536.415359713 2580664.304006623)",,,,,,,15,0,6.39,204,300.0,65.0,3,53,46,5.0,149.38255857144162
1200782387,1200782472,0,104049664,living_street,,,False,True,60.73401614342751,,"LINESTRING (9837530.660142038 2580653.176641506, 9837481.356739568 2580671.1516196304, 9837469.10046363 2580676.492277509)",,,,,,,22,0,6.39,204,300.0,65.0,3,53,20,5.0,266.361638744226
1200782387,1200782495,0,104049674,residential,,Patwar Bagan Ln,False,True,102.53917642633326,,"LINESTRING (9837530.660142038 2580653.176641506, 9837517.724817209 2580625.0267316047, 9837511.390738184 2580611.247157122, 9837483.360490402 2580552.572579011)",,,,,,,31,0,6.39,204,300.0,65.0,3,53,65,5.0,965.4055761253994
1200782495,13974165574,0,104045582,tertiary,,Kali Shome Street,False,True,41.245815166602206,,"LINESTRING (9837483.360490402 2580552.572579011, 9837442.662084566 2580571.102005271)",,,,,,,21,0,6.39,204,300.0,65.0,3,53,34,5.0,283.882925879737
1200782495,1200782688,0,104045582,tertiary,,Kali Shome Street,False,False,43.26041790816956,,"LINESTRING (9837483.360490402 2580552.572579011, 9837516.912184928 2580537.286119292, 9837520.941950494 2580535.2607849897, 9837526.107174868 2580533.30778429)",,,,,,,23,0,6.39,204,300.0,65.0,3,53,49,5.0,379.971257300037
1200782495,1200782387,0,104049674,residential,,Patwar Bagan Ln,False,False,102.53917642633327,,"LINESTRING (9837483.360490402 2580552.572579011, 9837511.390738184 2580611.247157122, 9837517.724817209 2580625.0267316047, 9837530.660142038 2580653.176641506)",,,,,,,31,0,6.39,204,300.0,65.0,3,53,58,5.0,879.2726679272796
1200782438,1200782535,0,104049674,residential,,Patwar Bagan Ln,False,True,112.28885787766254,,"LINESTRING (9837586.687241755 2580775.156116969, 9837575.04322302 2580747.0421675397, 9837557.120785002 2580707.9696435835, 9837536.415359713 2580664.304006623)",,,,,,,33,0,6.39,204,300.0,65.0,3,53,31,5.0,593.3145513049046
1200782695,13974165574,0,104045582,tertiary,,Kali Shome Street,False,False,14.204358939683141,,"LINESTRING (9837428.769412117 2580577.7446348113, 9837438.331756376 2580573.0791215897, 9837442.662084566 2580571.102005271)",,,,,,,18,0,6.39,204,300.0,65.0,3,53,62,5.0,206.28043051124254
1200782695,13974165590,0,104045582,tertiary,,Kali Shome Street,False,True,49.00877630290643,,"LINESTRING (9837428.769412117 2580577.7446348113, 9837398.668621806 2580591.1504578693, 9837380.300905827 2580599.5170471664)",,,,,,,27,0,6.39,204,300.0,65.0,3,53,18,5.0,251.45895681427788
1200782695,1200782472,0,104049643,residential,,,False,False,98.601915478075,,"LINESTRING (9837428.769412117 2580577.7446348113, 9837446.75864183 2580617.769246507, 9837454.49534644 2580636.817137741, 9837466.428795852 2580663.9905596166, 9837469.10046363 2580676.492277509)",,,,,,,28,0,6.39,204,300.0,65.0,3,53,19,5.0,375.412367290011
13974165574,1200782495,0,104045582,tertiary,,Kali Shome Street,False,False,41.245815166602206,,"LINESTRING (9837442.662084566 2580571.102005271, 9837483.360490402 2580552.572579011)",,,,,,,21,0,6.39,204,300.0,65.0,3,53,77,5.0,496.71133213940436
13974165574,1200782695,0,104045582,tertiary,,Kali Shome Street,False,True,14.204358939683141,,"LINESTRING (9837442.662084566 2580571.102005271, 9837438.331756376 2580573.0791215897, 9837428.769412117 2580577.7446348113)",,,,,,,18,0,6.39,204,300.0,65.0,3,53,79,5.0,235.25732274819617
13974165574,13974165590,0,1533459316,residential,,,False,False,249.74414621838326,,"LINESTRING (9837442.662084566 2580571.102005271, 9837404.880249392 2580481.2037392547, 9837401.76330365 2580477.358028384, 9837398.512774518 2580474.549092794, 9837394.371689463 2580473.512318404, 9837386.378950024 2580475.139813115, 9837370.104040468 2580480.613018718, 9837366.920303032 2580482.4334024796, 9837364.782968808 2580485.941559827, 9837364.27089915 2580488.4852757547, 9837365.01673974 2580493.1145986323, 9837376.983585 2580550.957132288, 9837377.729425589 2580556.1410290464, 9837378.241495244 2580558.3954218617, 9837377.996592365 2580559.6009796425, 9837377.284147624 2580560.6498149834, 9837374.69040349 2580562.4219851918, 9837370.003852928 2580563.4346539676, 9837366.029747104 2580565.206824473, 9837365.539941346 2580566.6052720803, 9837365.339566262 2580568.220720325, 9837365.896163717 2580571.2346167243, 9837367.220865658 2580574.7789595886, 9837369.558574963 2580578.6849709675, 9837380.300905827 2580599.5170471664)",,,,,,,56,0,6.39,204,300.0,65.0,3,53,59,5.0,2058.788555226153
1200782630,1202168202,0,103230612,secondary,40,Keshab Sen Street,False,True,18.17406885894535,,"LINESTRING (9837297.534864422 2581017.875995823, 9837278.66621073 2581023.554330776)",,,,,,,10,0,6.39,204,300.0,65.0,3,53,37,30.0,141.29286573371735
1200782630,1202168183,0,103230612,secondary,40,Keshab Sen Street,False,False,112.28952538678979,,"LINESTRING (9837297.534864422 2581017.875995823, 9837306.763250208 2581015.1031365725, 9837316.681816837 2581012.113271465, 9837342.318695568 2581004.4095489276, 9837372.285902489 2580995.3917374136, 9837414.11976713 2580982.8053883505)",,,,,,,23,0,6.39,204,300.0,65.0,3,53,44,29.0,718.4886940422501
1200782630,1200782597,0,104049697,residential,,Gowkhana Lane,False,False,263.2942395484272,,"LINESTRING (9837297.534864422 2581017.875995823, 9837297.43467688 2580990.014809348, 9837279.76827369 2580821.6069275322, 9837364.927684147 2580798.3754781405)",,,,,,,30,0,6.39,204,300.0,65.0,3,53,30,5.0,1108.4592623743379
10281869252,1200782688,0,104045582,tertiary,,Kali Shome Street,False,True,41.89558052746375,,"LINESTRING (9837566.427094433 2580512.391402296, 9837526.107174868 2580533.30778429)",,,,,,,19,0,6.39,204,300.0,65.0,3,53,40,5.0,306.698786531826
10281869252,10281869254,0,1126641014,primary,40,Acharya Jagadish Chandra Bose Road,True,False,114.83780150870624,,"LINESTRING (9837566.427094433 2580512.391402296, 9837597.874850582 2580590.8370122425, 9837606.067965103 2580605.6292411457, 9837614.895600723 2580626.9556318317)",,,,,,,24,0,6.39,204,300.0,65.0,3,53,45,35.0,750.7241281470136
1202167793,1202167921,0,104184082,residential,,Brindaban Mullick Lane,False,False,17.527751203063996,,"LINESTRING (9837465.37126069 2581460.2132519856, 9837471.53836048 2581478.189103369)",,,,,,,3,1,6.39,204,300.0,65.0,3,53,57,5.0,142.48981822895772
1202167793,1202167890,0,104184082,residential,,Brindaban Mullick Lane,False,True,20.887299868899408,,"LINESTRING (9837465.37126069 2581460.2132519856, 9837457.890590908 2581438.837566707)",,,,,,,5,1,6.39,204,300.0,65.0,3,53,62,5.0,188.0015110246116
1202167793,10281869263,0,104184073,residential,,Badur Bagan Lane,False,False,272.99354142117363,,"LINESTRING (9837465.37126069 2581460.2132519856, 9837547.402593456 2581428.0954814446, 9837579.061856637 2581410.577819708, 9837613.036565227 2581398.8109767726, 9837660.659043388 2581383.9818730606, 9837695.836002478 2581375.988629966, 9837739.484374817 2581366.066404446, 9837744.43809216 2581365.1139675574)",,,,,,,27,2,6.39,204,300.0,65.0,3,53,46,5.0,1646.5243486448783
1202167921,1202167793,0,104184082,residential,,Brindaban Mullick Lane,False,True,17.527751203063996,,"LINESTRING (9837471.53836048 2581478.189103369, 9837465.37126069 2581460.2132519856)",,,,,,,3,1,6.39,204,300.0,65.0,3,53,10,5.0,43.63330144367679
1202167921,1202168825,0,104184105,living_street,,,False,True,36.76245324647879,,"LINESTRING (9837471.53836048 2581478.189103369, 9837434.212935217 2581492.174353314)",,,,,,,5,1,6.39,204,300.0,65.0,3,53,40,5.0,209.0597755830982
1202167921,1202168460,0,104184082,residential,,Brindaban Mullick Lane,False,False,49.539005870518594,,"LINESTRING (9837471.53836048 2581478.189103369, 9837479.119217802 2581499.830077021, 9837488.859673249 2581529.0303658242)",,,,,,,7,1,6.39,204,300.0,65.0,3,53,41,5.0,286.3319088829515
1202167890,1202167793,0,104184082,residential,,Brindaban Mullick Lane,False,False,20.887299868899408,,"LINESTRING (9837457.890590908 2581438.837566707, 9837465.37126069 2581460.2132519856)",,,,,,,5,1,6.39,204,300.0,65.0,3,53,72,5.0,213.06627086729088
1202167890,6508547962,0,104184082,residential,,Brindaban Mullick Lane,False,True,73.13877681193065,,"LINESTRING (9837457.890590908 2581438.837566707, 9837444.20942549 2581376.073023161, 9837440.32437526 2581361.521231431)",,,,,,,14,1,6.39,204,300.0,65.0,3,53,30,5.0,340.89959652295033
1202167890,1202168831,0,104184099,residential,,Badur Bagan Lane,False,True,48.08600645625604,,"LINESTRING (9837457.890590908 2581438.837566707, 9837473.352868179 2581433.3761016144, 9837490.874556031 2581426.9260292603, 9837505.156846698 2581417.5824709455)",,,,,,,10,1,6.39,204,300.0,65.0,3,53,18,5.0,161.465773945513
10281869263,10281869264,0,1124374140,primary,40,Acharya Jagadish Chandra Bose Road,True,False,22.069165741300424,,"LINESTRING (9837744.43809216 2581365.1139675574, 9837748.957663486 2581388.6114454814)",,,,,,,15,0,6.39,204,300.0,65.0,3,53,50,34.0,218.01499444780254
10281869263,1202167793,0,104184073,residential,,Badur Bagan Lane,False,True,272.99354142117363,,"LINESTRING (9837744.43809216 2581365.1139675574, 9837739.484374817 2581366.066404446, 9837695.836002478 2581375.988629966, 9837660.659043388 2581383.9818730606, 9837613.036565227 2581398.8109767726, 9837579.061856637 2581410.577819708, 9837547.402593456 2581428.0954814446, 9837465.37126069 2581460.2132519856)",,,,,,,27,2,6.39,204,300.0,65.0,3,53,42,5.0,1515.487448762715
1202168279,1202167826,0,104184037,tertiary,,Parsi Bagan St,False,False,69.14067238735355,,"LINESTRING (9837463.868447565 2581191.9883719, 9837399.548045784 2581212.772992951, 9837392.668501252 2581215.4132686006)",,,,,,,20,0,6.39,204,300.0,65.0,3,53,72,5.0,707.9754094267346
1202168279,1202168677,0,104184114,tertiary,,Biplabi Pulin Das Street,False,False,71.26795554225055,,"LINESTRING (9837463.868447565 2581191.9883719, 9837458.981521918 2581175.2787128133, 9837442.361521943 2581117.7715729903)",,,,,,,22,0,6.39,204,300.0,65.0,3,53,63,5.0,659.3857438994141
1202168279,1202168700,0,104184114,tertiary,,Biplabi Pulin Das Street,False,True,86.66837152050505,,"LINESTRING (9837463.868447565 2581191.9883719, 9837480.165621016 2581257.561287386, 9837489.382874854 2581282.3003916983)",,,,,,,23,0,6.39,204,300.0,65.0,3,53,22,5.0,354.4045008141333
1202168279,10945627724,0,"[1065785657, 1178251381]",residential,,,False,"[False, True]",55.62630518697198,,"LINESTRING (9837463.868447565 2581191.9883719, 9837491.520209078 2581188.877914606, 9837499.568608262 2581196.9192918264, 9837520.50780448 2581194.2549070385)",,,,,,,13,0,6.39,204,300.0,65.0,3,53,21,5.0,215.77828907116938
1202168006,1202168831,0,"[104184064, 104184045]",residential,,,False,False,119.13192245530612,,"LINESTRING (9837435.559901055 2581343.6540116305, 9837473.1079653 2581335.323215985, 9837477.393765695 2581335.9501353386, 9837479.809398646 2581340.145673158, 9837491.286438147 2581377.5679884027, 9837497.53146158 2581398.401066411, 9837505.156846698 2581417.5824709455)",,,,,,,27,1,6.39,204,300.0,65.0,3,53,45,5.0,785.9123812586531
